status,family,pval,qval,G,gene_short_name,id,ensembl_gene_id,hgnc_symbol,entrezgene,iqr_count,num_cells_expressed,use_for_ordering
OK,negbinomial.size,0.435518866268197,0.579835470383319,G14098,GAD2,NM_001134366+NM_000818,ENSG00000136750,GAD2,2572,3.04924351901985,1309,FALSE
OK,negbinomial.size,0.43562652141492,0.579893281529623,G2574,PKP4,NM_003628+NM_001005476,ENSG00000144283,PKP4,8502,2.4594316186373,804,FALSE
OK,negbinomial.size,0.435907750977763,0.580182098750883,G11228,PTPN3,NM_001145369+NM_001145370+NM_001145368+NM_002829+NM_001145371+NM_001145372+NR_026918,ENSG00000070159,PTPN3,5774,2.74723392962003,1462,FALSE
OK,negbinomial.size,0.436559841138171,0.580878739247665,G13138,UBE2A,NM_181762+NM_001282161+NM_003336,ENSG00000077721,UBE2A,7319,2.75002174699165,1695,FALSE
OK,negbinomial.size,0.436499915010958,0.580878739247665,G9347,LSM8,NM_016200,ENSG00000128534,LSM8,51691,2.4594316186373,1442,FALSE
OK,negbinomial.size,0.437300509754879,0.581778514893464,G15925,RAB30-AS1,NR_038903,ENSG00000246067,RAB30-AS1,NA,2.73696559416621,840,FALSE
OK,negbinomial.size,0.437948304609574,0.582468664410022,G10317,ARFGEF1,NM_006421,ENSG00000066777,ARFGEF1,10565,2.72246602447109,1291,FALSE
OK,negbinomial.size,0.437895077674924,0.582468664410022,G548,GLRX2,NM_016066+NM_197962+NM_001243399,ENSG00000023572,GLRX2,51022,2.52356195605701,935,FALSE
OK,negbinomial.size,0.438611043009181,0.583264176798776,G5940,NR3C2,NM_001166104+NM_000901,ENSG00000151623,NR3C2,4306,2.73696559416621,541,FALSE
OK,negbinomial.size,0.438772036106038,0.583392333131858,G3048,ANKRD44,NM_001195144+NM_153697,ENSG00000065413,ANKRD44,91526,3,493,FALSE
OK,negbinomial.size,0.439062444804604,0.583606559436979,G1086,YTHDF2,NM_001173128+NM_016258+NM_001172828,ENSG00000198492,YTHDF2,51441,2.7279204545632,1625,FALSE
OK,negbinomial.size,0.439042748007018,0.583606559436979,G20536,SIAH1,NM_001006610+NM_003031,ENSG00000196470,SIAH1,6477,2.41503749927884,870,FALSE
OK,negbinomial.size,0.439284902251996,0.583730364664559,G20712,PDPR,NM_017990,ENSG00000090857,PDPR,55066,2.64385618977472,626,FALSE
OK,negbinomial.size,0.439221382434005,0.583730364664559,G6624,SRP19,NM_003135+NM_001204193+NM_001204196+NM_001204194+NM_001204199,ENSG00000153037,SRP19,6728,2.39231742277876,1765,FALSE
OK,negbinomial.size,0.439533270827229,0.583888518103034,G10449,CSPP1,NM_024790+NM_001291339,ENSG00000104218,CSPP1,79848,2.32192809488736,799,FALSE
OK,negbinomial.size,0.439479107458373,0.583888518103034,G16860,DNM1L,NM_012062+NM_001278465+NM_012063+NM_001278466+NM_005690+NM_001278464+NM_001278463,ENSG00000087470,DNM1L,10059,2.64385618977472,1587,FALSE
OK,negbinomial.size,0.439598583436243,0.583889364611211,G11357,FBP1,NM_000507+NM_001127628,ENSG00000165140,FBP1,2203,3.00428100675171,777,FALSE
OK,negbinomial.size,0.440088406903786,0.584453977276755,G16952,DAZAP2,NM_001136269+NM_001136264+NM_014764+NM_001136268+NM_001136267+NM_001136266,ENSG00000183283,DAZAP2,9802,2.75132088714328,2031,FALSE
OK,negbinomial.size,0.44051947573139,0.584940406957345,G14948,ALG9,NM_001077690+NM_001077692+NM_001077691+NM_024740,ENSG00000086848,ALG9,79796,2.88752527074159,870,FALSE
OK,negbinomial.size,0.44083960045694,0.585279398959596,G25465,NDUFV3,NM_021075+NM_001001503,ENSG00000160194,NDUFV3,4731,2.4594316186373,1735,FALSE
OK,negbinomial.size,0.441278404400969,0.585775832220549,G23822,RPS19,NM_001022,ENSG00000105372,RPS19,6223,2.57346686188333,2166,FALSE
OK,negbinomial.size,0.44166100250638,0.586197519939371,G22067,SRSF1,NM_001078166+NM_006924+NR_034041,ENSG00000136450,SRSF1,6426,2.44294349584873,1849,FALSE
OK,negbinomial.size,0.442433108988362,0.586980580510395,G11652,RNF38,NM_194328+NM_194330+NM_194329+NM_022781+NM_194332,ENSG00000137075,RNF38,152006,2.64385618977472,812,FALSE
