pval,qval,G,gene_short_name,ensembl_gene_id,entrezgene,iqr_count,num_cells_expressed,use_for_ordering
8.48774054756548E-010,3.21963536400929E-008,G19635,SCAMP5,ENSG00000198794,192683,2.5235619561,1533,TRUE
9.05751791095028E-010,3.42139212134139E-008,G12037,AK1,ENSG00000106992,203,2.9068905956,1760,FALSE
0.000000001,3.92127680088615E-008,G787,ERRFI1,ENSG00000116285,54206,2.8073549221,911,FALSE
1.0880903883209E-009,4.0509950017544E-008,G11171,PPP1R16A,ENSG00000160972,84988,2.8378364104,1238,FALSE
1.0883673800942E-009,4.0509950017544E-008,G2172,QSOX1,ENSG00000116260,5768,3.1813297647,1695,FALSE
1.09037636843855E-009,4.0509950017544E-008,G24092,SCAF1,ENSG00000126461,58506,2.8073549221,948,FALSE
1.11245063424683E-009,4.11606734671326E-008,G70,PDZK1,ENSG00000174827,5174,2.6438561898,845,FALSE
1.19245152910586E-009,4.39406220602765E-008,G10998,AZIN1,ENSG00000155096,51582,2.7725895039,1769,FALSE
1.20586998520862E-009,4.42544480750545E-008,G18706,IFI27L2,ENSG00000276879,83982,2.878544571,1886,FALSE
1.24775081066559E-009,4.56060498732346E-008,G6030,MXD4,ENSG00000123933,10608,2.7822383051,1194,FALSE
1.27977757444942E-009,4.64009314944956E-008,G20128,SPSB3,ENSG00000162032,90864,2.841302254,1298,FALSE
1.27571621636992E-009,4.64009314944956E-008,G21735,NR1D1,ENSG00000126368,9572,2.9541963104,781,TRUE
1.3570191480166E-009,0.000000049,G19441,SERF2,ENSG00000140264,10169,2.8517490414,2202,FALSE
1.39108567281686E-009,0.00000005,G17310,NFYB,ENSG00000120837,4801,2.7655347464,863,FALSE
1.54011569854247E-009,5.51752560573073E-008,G7456,CD14,ENSG00000170458,929,2.9475325801,798,FALSE
1.54958690485196E-009,5.52924878690715E-008,G12231,SSNA1,ENSG00000176101,8636,2.7776075787,1554,FALSE
1.55563711993178E-009,5.52924878690715E-008,G9600,AVL9,ENSG00000105778,23080,3.4059923597,821,TRUE
1.62981000545109E-009,5.77016656047546E-008,G407,TSPAN2,ENSG00000134198,10100,2.9068905956,1262,FALSE
1.6715706813552E-009,5.8948984809667E-008,G20075,DECR2,ENSG00000274296,26063,2.7725895039,1177,FALSE
1.68481058493263E-009,5.90562861602565E-008,G12223,UAP1L1,ENSG00000197355,91373,2.8579809951,796,FALSE
1.68769625934273E-009,5.90562861602565E-008,G12362,MAOB,ENSG00000069535,4129,3.0752881273,714,FALSE
1.73566808216835E-009,6.0267736330061E-008,G14858,TM7SF2,ENSG00000149809,7108,3.078002512,1416,FALSE
1.73258395850672E-009,6.0267736330061E-008,G20080,PIGQ,ENSG00000007541,9091,2.7187026562,1229,FALSE
1.76422716200183E-009,0.000000061,G20474,SRCAP,ENSG00000080603,10847,3.0506260731,1434,FALSE
1.76963269032764E-009,0.000000061,G8849,TSPYL4,ENSG00000187189,23270,3.68182404,1277,FALSE
1.89723757310415E-009,6.5126466958115E-008,G20947,PFN1,ENSG00000108518,5216,2.7735650284,2169,FALSE
1.91754798077631E-009,6.5574330191093E-008,G11881,TGFBR1,ENSG00000106799,7046,2.8962406252,652,FALSE
0.000000002,6.65122629258875E-008,G20118,CLCN7,ENSG00000103249,1186,2.7004397181,1198,FALSE
0.000000002,6.7450489312921E-008,G90,SOAT1,ENSG00000057252,6646,3,1737,FALSE
2.14181630696942E-009,7.24206652408986E-008,G19871,MPG,ENSG00000103152,4350,2.716207034,1481,FALSE
2.2318492221782E-009,7.45376920750226E-008,G10245,SLC4A2,ENSG00000164889,6522,2.5579954531,1481,FALSE
2.23333734831306E-009,7.45376920750226E-008,G12927,MSN,ENSG00000147065,4478,3.3457532967,727,FALSE
2.24570804656692E-009,7.45376920750226E-008,G16803,H2AFJ,ENSG00000246705,55766,3.0530997019,1929,FALSE
2.21897156350947E-009,7.45376920750226E-008,G20238,VASN,ENSG00000274334,114990,2.8073549221,495,FALSE
2.245532659826E-009,7.45376920750226E-008,G25125,ADRM1,ENSG00000130706,11047,2.867896464,1742,FALSE
2.33481829863356E-009,7.72115003665339E-008,G13404,LAGE3,ENSG00000196976,8270,3.1043366598,1429,FALSE
2.43352258384484E-009,8.01819046969023E-008,G23328,PRKCSH,ENSG00000130175,5589,2.672425342,1835,FALSE
2.51516097406856E-009,8.25704482686943E-008,G17457,ARL6IP4,ENSG00000182196,51329,2.4531726282,2005,FALSE
2.64291303637209E-009,8.6450068450606E-008,G14833,SLC43A1,ENSG00000149150,8501,3.1857794313,603,TRUE
2.68616451928343E-009,8.75476291700028E-008,G15754,RAB1B,ENSG00000174903,81876,2.6076825772,1962,FALSE
2.86316637914045E-009,0.000000093,G15688,VPS51,ENSG00000149823,738,2.8524428116,1640,FALSE
3.19537879371402E-009,1.03397418457527E-007,G3056,CLK1,ENSG00000013441,1195,2.9668331361,1713,FALSE
3.28595468690995E-009,1.0594856754794E-007,G20665,ZDHHC1,ENSG00000159714,29800,2.8073549221,893,TRUE
3.29882567313326E-009,0.000000106,G17087,MYL6B,ENSG00000196465,140465,2.6147098441,1756,FALSE
3.36764397113899E-009,1.07431412619939E-007,G1225,CITED4,ENSG00000179862,163732,2.7440003854,647,TRUE
3.35616337099196E-009,1.07431412619939E-007,G19957,SEZ6L2,ENSG00000174938,26470,3.2094533656,1909,FALSE
3.55106414813966E-009,1.12883827920439E-007,G719,MIB2,ENSG00000197530,142678,2.5025003405,972,FALSE
3.69438689904332E-009,0.000000117,G16592,HIP1R,ENSG00000130787,9026,2.841302254,1356,FALSE
3.84055900653703E-009,1.21232750737819E-007,G23266,PIN1,ENSG00000127445,5300,3.0874628413,1978,FALSE
3.89401389376914E-009,1.22491837745463E-007,G8084,AKAP12,ENSG00000131016,9590,3.5025003405,857,TRUE
4.12157050868522E-009,1.29199786640313E-007,G20073,NME4,ENSG00000103202,4833,2.8541491335,1801,FALSE
4.24544268140109E-009,1.3262234092626E-007,G20837,MVD,ENSG00000167508,4597,3.1429579538,1189,FALSE
4.48113192558065E-009,1.39502272497042E-007,G22946,PVRL2,NA,NA,2.7303929402,1645,FALSE
4.56219939589122E-009,1.41537924900708E-007,G15027,EPS8L2,ENSG00000177106,64787,2.7784065657,1560,FALSE
4.6955215298678E-009,0.000000145,G24911,MMP24-AS1,NA,NA,2.3692338097,1401,TRUE
4.70653880682866E-009,0.000000145,G25132,RPS21,ENSG00000171858,6227,2.4102839693,2084,FALSE
4.73765051927513E-009,1.45481322748353E-007,G9890,ATP5J2,ENSG00000241468,9551,2.6189098326,2118,FALSE
5.25943740125699E-009,0.000000161,G18347,MRPL52,ENSG00000172590,122704,2.6104229997,1631,FALSE
5.49704288482176E-009,1.67659807987064E-007,G3525,TMSB10,ENSG00000034510,9168,3.2723953018,2155,FALSE
5.58745525229007E-009,1.698435892851E-007,G8403,HLA-C,ENSG00000233841,3107,2.3463304942,2167,FALSE
5.70630632281589E-009,1.72874273430812E-007,G16681,C12orf57,ENSG00000111678,113246,2.8479969066,1847,FALSE
5.8169888193009E-009,1.75638043681099E-007,G25919,MPST,ENSG00000128309,4357,3.1043366598,911,FALSE
0.000000006,1.79289419834845E-007,G24035,BCAT2,ENSG00000105552,587,3.1898245589,1701,FALSE
6.25763832366025E-009,1.87687570717624E-007,G13861,ZNF503,ENSG00000165655,84858,2.8744691179,678,FALSE
6.37684621110245E-009,1.90101144900556E-007,G19952,ATXN2L,ENSG00000168488,11273,2.9068905956,1562,FALSE
6.38022229783657E-009,1.90101144900556E-007,G25965,CBX6,ENSG00000183741,23466,2.8073549221,1639,TRUE
6.5703761225945E-009,1.95122880377576E-007,G9950,GNB2,ENSG00000172354,2783,2.4262647547,1874,FALSE
6.77260066110554E-009,1.99813852184512E-007,G15657,BAD,ENSG00000002330,572,3,1619,FALSE
6.76058803615068E-009,1.99813852184512E-007,G4941,NBEAL2,ENSG00000160796,23218,2.7224660245,930,FALSE
6.83388227826238E-009,0.000000201,G5600,ATP13A3,ENSG00000133657,79572,2.841302254,1386,FALSE
7.30937649982832E-009,2.13556799483657E-007,G17210,PHLDA1,ENSG00000139289,22822,3.6553518286,613,FALSE
7.29037946644192E-009,2.13556799483657E-007,G20090,FAM173A,ENSG00000103254,65990,2.6780719051,1325,FALSE
7.6683919391915E-009,2.23323362667809E-007,G25932,LGALS1,ENSG00000100097,3956,5.333295891,435,TRUE
7.76175306268999E-009,2.25315455466126E-007,G23521,TMEM161A,ENSG00000064545,54929,2.9068905956,717,FALSE
7.86906559036504E-009,2.27698474839152E-007,G17481,BRI3BP,ENSG00000184992,140707,2.8073549221,591,FALSE
8.17305121885216E-009,2.35738998095199E-007,G23651,COX6B1,ENSG00000126267,1340,2.3597018946,2160,FALSE
8.46648859610244E-009,2.43425028807684E-007,G23823,RABAC1,ENSG00000105404,10567,2.7386013056,2121,FALSE
8.9238458754292E-009,2.55760255756745E-007,G7163,ELOVL7,ENSG00000164181,79993,2.5235619561,506,FALSE
9.5025742916916E-009,2.71484938941113E-007,G9219,NPC1L1,ENSG00000015520,29881,2.9740047915,669,FALSE
9.54973835627273E-009,0.000000272,G25483,C21orf2,ENSG00000160226,755,2.7655347464,1147,FALSE
1.0445982321294E-008,2.96560781121515E-007,G22862,PKN1,ENSG00000123143,5585,2.7369655942,1406,FALSE
1.11059669421088E-008,3.14309308944698E-007,G15788,CORO1B,ENSG00000172725,57175,3.0198995574,1641,FALSE
1.13798925139286E-008,3.21055217549211E-007,G15694,ZFPL1,ENSG00000162300,7542,3.1699250014,1441,FALSE
1.15223311817737E-008,3.24061077598297E-007,G4231,D2HGDH,ENSG00000180902,728294,2.8073549221,802,FALSE
1.17139180578983E-008,3.28426249151261E-007,G26113,LMF2,ENSG00000100258,91289,2.9205655325,1390,FALSE
1.240791913115E-008,3.46807101907189E-007,G22859,CC2D1A,ENSG00000132024,54862,2.4329594073,1037,FALSE
1.31603434018653E-008,3.6670240812358E-007,G23679,POLR2I,ENSG00000105258,5438,2.7441610956,1905,FALSE
1.33689217329761E-008,3.7136807817018E-007,G21702,CISD3,ENSG00000274768,284106,2.7548875022,1716,FALSE
1.36150108518443E-008,0.000000377,G4387,STT3B,ENSG00000163527,201595,2.7725418225,1584,FALSE
1.44521197887503E-008,0.000000399,G706,PUSL1,ENSG00000169972,126789,2.7004397181,694,FALSE
1.45763874015999E-008,4.01206175187938E-007,G10009,SYPL1,ENSG00000008282,6856,3.1015380265,1589,FALSE
1.57611545052044E-008,4.32497577121535E-007,G1926,LAMTOR2,ENSG00000116586,28956,2.8429524361,1881,FALSE
0.000000016,4.36596324565049E-007,G23972,AP2S1,ENSG00000042753,1175,2.6322682155,1926,FALSE
1.71627173478747E-008,4.68111819385538E-007,G22094,CLTC,ENSG00000141367,1213,2.5193741591,2062,FALSE
1.73523462340659E-008,0.000000471,G1611,CAPZA1,ENSG00000116489,829,2.9228321395,1837,FALSE
1.73743973943857E-008,0.000000471,G23316,TMEM205,ENSG00000105518,374882,2.5629361944,1994,FALSE
1.94033693623679E-008,5.244719119864E-007,G5613,MUC20,ENSG00000281630,200958,4.1538053361,706,FALSE
1.94674035116499E-008,5.24631996725897E-007,G24138,JOSD2,ENSG00000161677,126119,2.9068905956,960,FALSE
1.95491089610014E-008,5.25265939583096E-007,G4090,PTPRN,ENSG00000054356,5798,3.0824260545,1648,TRUE
2.05165204055896E-008,0.000000548,G4184,RAB17,ENSG00000124839,64284,2.7776075787,1263,FALSE
2.05054112921232E-008,0.000000548,G9888,ARPC1B,ENSG00000130429,10095,2.7979562241,1924,FALSE
2.13842158817019E-008,5.69488793451341E-007,G16943,SMARCD1,ENSG00000066117,6602,2.6629650127,827,FALSE
2.15534949201354E-008,5.72308682761714E-007,G19463,C15orf48,ENSG00000166920,84419,2.9068905956,1690,FALSE
0.000000022,5.81255801384762E-007,G15702,FAU,ENSG00000149806,2197,2.4381211124,2153,FALSE
2.28758435474169E-008,6.03868758906666E-007,G25126,LAMA5,ENSG00000130702,3911,2.9175378398,1475,FALSE
2.44949190257616E-008,6.44723408059987E-007,G3371,CALM2,ENSG00000143933,805,2.4769190454,2191,FALSE
2.47270904719196E-008,6.48942362733982E-007,G23410,DNAJB1,ENSG00000132002,3337,2.6189098326,1690,FALSE
2.57238464915784E-008,6.7314459746658E-007,G11210,DDX58,ENSG00000107201,23586,2.8073549221,729,FALSE
2.62215888940543E-008,6.84186429293418E-007,G11290,RUSC2,ENSG00000198853,9853,2.9301424816,688,FALSE
2.63549214473765E-008,6.85683662325403E-007,G23061,UQCR11,ENSG00000127540,10975,2.548893246,2180,FALSE
2.73868865414334E-008,7.08449317180689E-007,G17073,BLOC1S1,ENSG00000135441,2647,2.5849625007,1933,FALSE
2.73384572325659E-008,7.08449317180689E-007,G9515,AHR,ENSG00000106546,196,2.8579809951,680,FALSE
2.75504656923656E-008,7.10644583630505E-007,G11949,AMBP,ENSG00000106927,259,4.8073549221,748,FALSE
2.82292513979321E-008,7.26078865015757E-007,G1299,TSPAN1,ENSG00000117472,10103,3.7004397181,775,FALSE
2.84717780528535E-008,7.30236398469207E-007,G8449,HSPA1A,ENSG00000237724,3303,2.5849625007,1547,TRUE
2.91567439779165E-008,7.45685792160424E-007,G14498,FBXL15,ENSG00000107872,79176,2.9740047915,1602,FALSE
2.93845984426211E-008,7.4939026762707E-007,G23070,SCAMP4,ENSG00000227500,113178,2.6047266828,1513,FALSE
2.96879726929898E-008,0.000000755,G16402,KIF21A,ENSG00000139116,55605,2.7842713089,1560,FALSE
3.14698737031131E-008,7.98061853347487E-007,G9469,TTYH3,ENSG00000136295,80727,2.9770981552,541,FALSE
0.000000032,8.0889094702963E-007,G3792,MZT2A,ENSG00000173272,653784,2.6322682155,1566,FALSE
3.22268534163339E-008,8.1269282861079E-007,G9087,NAMPT,ENSG00000105835,10135,2.7655347464,1310,FALSE
3.47473777521789E-008,8.71387017629642E-007,G14557,NHLRC2,ENSG00000196865,374354,2.4594316186,1147,FALSE
3.47181307643212E-008,8.71387017629642E-007,G7773,FKBP5,ENSG00000096060,2289,3.2093948171,1066,FALSE
3.60717362441692E-008,9.02093171225372E-007,G23385,C19orf53,ENSG00000104979,28974,2.6482612856,1937,FALSE
3.67169854182288E-008,9.15693216452402E-007,G14455,CNNM1,ENSG00000119946,26507,2.9068905956,888,FALSE
3.68443282374069E-008,0.000000916,G15094,CDKN1C,ENSG00000129757,1028,3.5545888517,1171,FALSE
3.69309688434178E-008,0.000000916,G840,DHRS3,ENSG00000162496,9249,4.037083109,1030,FALSE
3.7144092154509E-008,9.18731134166869E-007,G9926,LAMTOR4,ENSG00000188186,389541,2.7441610956,2108,FALSE
3.7462523665297E-008,9.24075583743992E-007,G12078,SH3GLB2,ENSG00000148341,56904,2.5360529002,1227,FALSE
0.000000038,9.33833034638334E-007,G22144,DDX5,ENSG00000108654,1655,2.2942394447,2177,FALSE
3.83449568862199E-008,9.40701822741287E-007,G23093,SLC39A3,ENSG00000141873,29985,2.8073549221,1429,FALSE
0.00000004,9.77626355288931E-007,G3748,BIN1,ENSG00000136717,274,2.6438561898,909,FALSE
4.0511713203542E-008,0.000000986,G14949,NCAM1,ENSG00000149294,4684,3,1211,FALSE
4.05195846467536E-008,0.000000986,G6695,PRKAA1,ENSG00000132356,5562,2.6322682155,1242,FALSE
4.08005430075636E-008,9.90180920086786E-007,G20582,MT1F,ENSG00000198417,4494,3.0255350921,1348,FALSE
4.3205114531951E-008,1.04572593564197E-006,G6027,SCARNA22,ENSG00000249784,677770,2.6629650127,959,FALSE
4.367207175006E-008,1.05420177475813E-006,G23787,SHKBP1,ENSG00000160410,92799,2.8744691179,1261,FALSE
4.38175856145158E-008,1.0548937678076E-006,G25556,CECR1,NA,NA,3.2653445665,1203,TRUE
4.65002385389034E-008,1.11650040832239E-006,G15719,SSSCA1,ENSG00000173465,10534,2.8971438077,1243,FALSE
0.000000053,1.26850018341852E-006,G5895,CCDC109B,NA,NA,3.0703893279,788,FALSE
5.340520499091E-008,1.27550844089401E-006,G20126,NME3,ENSG00000103024,4832,2.8524428116,1705,FALSE
5.39392545834752E-008,1.28486435456363E-006,G8702,GSTA1,ENSG00000243955,2938,5.1805749719,605,TRUE
5.48382399893244E-008,1.30284113322005E-006,G23129,SIRT6,ENSG00000077463,51548,3.0588936891,822,FALSE
5.94866662896442E-008,1.40956856499451E-006,G15714,LTBP3,ENSG00000168056,4054,3.0255350921,1558,FALSE
6.23875558008782E-008,1.47038982598249E-006,G11099,THEM6,ENSG00000130193,51337,2.6257693835,1224,FALSE
6.2454906572117E-008,1.47038982598249E-006,G2407,EPHX1,ENSG00000143819,2052,2.5849625007,1278,FALSE
6.25420572859188E-008,1.47038982598249E-006,G9958,TRIP6,ENSG00000087077,7205,2.672425342,572,FALSE
6.34453074322313E-008,1.48389698315592E-006,G20329,ARL6IP1,ENSG00000170540,23204,2.8930847961,1992,FALSE
6.32829401520769E-008,1.48389698315592E-006,G4537,ATP6V1A,ENSG00000114573,523,2.6147098441,1799,FALSE
6.45737041422667E-008,1.50638604908626E-006,G24020,SPHK2,ENSG00000063176,56848,2.8073549221,875,FALSE
6.78467468061358E-008,1.57866090248916E-006,G23126,DAPK3,ENSG00000167657,1613,2.6780719051,1041,TRUE
6.92353511727748E-008,1.60682969251365E-006,G19357,ZNF770,ENSG00000198146,54989,2.3923174228,1396,FALSE
6.98033418909017E-008,1.61585787331041E-006,G15726,RNASEH2C,ENSG00000172922,84153,2.8692338097,1823,FALSE
7.70750784098926E-008,1.77449423681013E-006,G23059,MBD3,ENSG00000071655,53615,2.9068905956,929,FALSE
7.72395253924853E-008,1.77449423681013E-006,G24724,C20orf27,ENSG00000101220,54976,2.8073549221,1062,FALSE
7.72459276768257E-008,1.77449423681013E-006,G3035,GULP1,ENSG00000144366,51454,3,550,FALSE
7.74718868806846E-008,1.77516800700208E-006,G7904,FOXP4,ENSG00000137166,116113,2.7655347464,1328,FALSE
7.82538232860836E-008,1.78854561171332E-006,G7266,TMEM167A,ENSG00000174695,153339,2.6942215072,1716,FALSE
8.02645185221056E-008,1.82986887176154E-006,G18269,NUDT14,ENSG00000183828,256281,2.8300749986,1606,FALSE
8.07998660859189E-008,1.83743373053823E-006,G22926,ECH1,ENSG00000104823,1891,2.6147098441,2122,FALSE
8.38105859417773E-008,1.90111047709137E-006,G23476,PGLS,ENSG00000130313,25796,2.5579954531,1566,FALSE
8.58650929244091E-008,1.9428322278736E-006,G22336,HGS,ENSG00000185359,9146,2.8907404212,1602,FALSE
8.65724084640804E-008,1.9539392590343E-006,G9863,PON2,ENSG00000105854,5445,3.1699250014,1394,FALSE
8.85257629123326E-008,0.000001993,G26118,ARSA,ENSG00000100299,410,2.6322682155,1787,FALSE
9.19315553942953E-008,2.06457234353159E-006,G14439,UBTD1,ENSG00000165886,80019,2.4594316186,677,FALSE
9.50638165147277E-008,2.12961820222075E-006,G20074,TMEM8A,ENSG00000129925,58986,2.7224660245,1568,FALSE
1.02728649139431E-007,2.29562931789798E-006,G25985,RPS19BP1,ENSG00000187051,91582,2.7142236151,1825,FALSE
1.04234530436543E-007,2.32352923649657E-006,G15739,EFEMP2,ENSG00000172638,30008,2.9259994186,536,FALSE
1.08523266786075E-007,2.41317254321352E-006,G2430,GUK1,ENSG00000143774,2987,2.4722031216,2139,FALSE
1.09717391863076E-007,2.43373123769005E-006,G9466,BRAT1,ENSG00000106009,221927,2.4329594073,980,FALSE
1.14176336428913E-007,2.52643128745154E-006,G19585,LARP6,ENSG00000166173,55323,2.6438561898,660,FALSE
1.15575502928151E-007,2.55113848517199E-006,G4228,THAP4,ENSG00000176946,51078,2.6147098441,1495,FALSE
1.20549143118795E-007,2.65443332701582E-006,G10222,LRRC61,ENSG00000127399,65999,2.6629650127,1007,FALSE
1.31243129682905E-007,2.88287828412959E-006,G11639,HINT2,ENSG00000137133,84681,2.8524428116,1800,FALSE
1.340655300229E-007,2.9377271967154E-006,G16002,TMEM123,ENSG00000152558,114908,3,1612,FALSE
1.35544895696266E-007,0.000002963,G23835,PAFAH1B3,ENSG00000079462,5050,2.5849625007,1620,FALSE
1.38387676968514E-007,3.01778731321677E-006,G23102,AES,ENSG00000104964,166,2.5145731728,2070,FALSE
1.4471792582838E-007,3.14822514308099E-006,G22299,LGALS3BP,ENSG00000108679,3959,2.5060853066,2068,FALSE
1.45140266313157E-007,3.14982289489225E-006,G24221,ZNF83,ENSG00000167766,55769,2.972605593,1117,FALSE
0.000000153,3.31148064428808E-006,G10890,RDH10,ENSG00000121039,157506,3,633,FALSE
1.56914639871457E-007,3.38613436513401E-006,G14493,LDB1,ENSG00000198728,8861,2.7004397181,977,FALSE
1.57154441625072E-007,3.38613436513401E-006,G25899,TOM1,ENSG00000100284,10043,2.9740047915,1404,FALSE
1.6873427398802E-007,0.000003627,G2409,TMEM63A,ENSG00000196187,9725,3.0255350921,512,FALSE
0.00000017,3.6454092711679E-006,G1052,NR0B2,ENSG00000131910,8431,3.1233824155,859,FALSE
1.70453852565611E-007,3.64658147147474E-006,G14107,RAB18,ENSG00000099246,22931,2.8073549221,1911,FALSE
1.72938650706155E-007,0.000003691,G13398,FAM3A,ENSG00000071889,60343,2.8744691179,1271,FALSE
1.75516665470187E-007,3.73718032043596E-006,G23509,C19orf60,NA,NA,2.8744691179,1568,FALSE
1.7647140409089E-007,3.74866784972365E-006,G22311,SGSH,ENSG00000181523,6448,2.7287236142,966,FALSE
0.000000179,3.79269315525814E-006,G2426,MRPL55,ENSG00000162910,128308,2.9772799235,1657,FALSE
0.00000018,3.80675330317941E-006,G24381,ZNF580,ENSG00000213015,51157,2.3575520046,1462,FALSE
1.8839640939062E-007,3.97393173826757E-006,G19391,GCHFR,ENSG00000137880,2644,2.8146415085,1152,FALSE
1.91546840414403E-007,0.000004031,G22355,ARHGDIA,ENSG00000141522,396,2.6214883767,1919,FALSE
2.02203532509014E-007,4.24533370114273E-006,G23780,PLD3,ENSG00000105223,23646,3.1544939312,2107,FALSE
2.11865125579643E-007,4.43786160958936E-006,G15364,CD82,ENSG00000085117,3732,3.157541277,1641,FALSE
2.14472421783511E-007,4.46548751442934E-006,G23494,IFI30,ENSG00000216490,10437,2.986060809,1573,FALSE
2.14667875638273E-007,4.46548751442934E-006,G3203,ODC1,ENSG00000115758,4953,2.7884958948,1409,FALSE
2.14160226939964E-007,4.46548751442934E-006,G5106,ARF4,ENSG00000168374,378,2.4845895514,2028,FALSE
2.17730663801806E-007,4.51878720184531E-006,G2328,CD55,ENSG00000196352,1604,3.004480477,1628,FALSE
2.20280370639027E-007,4.56121831680995E-006,G12070,ZDHHC12,ENSG00000160446,84885,2.8930847961,1286,FALSE
2.34253735222985E-007,4.83945702881718E-006,G11319,ZFAND5,ENSG00000107372,7763,2.60334103,2025,FALSE
2.36642201887717E-007,4.87763880968564E-006,G3679,LINC00116,ENSG00000175701,205251,2.879077608,1724,FALSE
2.40423945060689E-007,4.94429926197698E-006,G3717,PAX8-AS1,ENSG00000189223,654433,3.3575520046,516,TRUE
2.49054830116493E-007,5.11015228702659E-006,G8747,EEF1A1,ENSG00000156508,1915,1.8395353278,2142,FALSE
2.59868892285015E-007,5.31994639353541E-006,G12210,FBXW5,ENSG00000159069,54461,2.9434164716,1736,FALSE
0.000000262,5.3513794346238E-006,G4528,PHLDB2,ENSG00000144824,90102,2.8073549221,1656,FALSE
2.63443791593932E-007,5.36878228106099E-006,G22813,GNG7,ENSG00000176533,2788,2.8200114403,879,FALSE
2.71667776539225E-007,5.52391145629758E-006,G23471,MVB12A,ENSG00000141971,93343,2.7725895039,1169,FALSE
2.77397226887231E-007,5.62773520075937E-006,G11144,SHARPIN,ENSG00000179526,81858,2.8744691179,1353,FALSE
2.80059754771356E-007,0.000005669,G14787,LGR4,ENSG00000205213,55366,2.7440003854,609,FALSE
2.90082247679754E-007,5.85875286812711E-006,G15378,CREB3L1,ENSG00000157613,90993,3.2223924213,612,FALSE
0.000000293,5.90409938118461E-006,G10848,SDCBP,ENSG00000137575,6386,2.9865276688,1939,FALSE
3.00538811844818E-007,6.03809746990535E-006,G15033,SLC25A22,ENSG00000177542,79751,2.7004397181,1172,FALSE
0.000000301,6.03809746990535E-006,G797,TMEM201,ENSG00000188807,199953,2.5235619561,532,FALSE
